"Product Name","Permalink","Description","Excerpt","Price","Sale Price","Featured Image","Stock Status"
"Hummel Farewell 65 TM2","http://treasureantique.com/shop/hummel-farewell/","Hummel Figurine Number 65 TM2
Size 5.00""

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-farewell-65.jpg""><img class=""alignnone size-thumbnail wp-image-425"" alt=""hummel-farewell-65"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-farewell-65-150x150.jpg"" width=""150"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"500.00","250.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-farewell-65.jpg","In Stock"
"Hummel Meditation 13 2/0 TM4","http://treasureantique.com/shop/hummel-meditation/","Hummel Figurine Number 13 2/0  TM4
Size 4.25""

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-meditation-13.jpg""><img class=""alignnone size-thumbnail wp-image-426"" alt=""hummel-meditation-13"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-meditation-13-150x150.jpg"" width=""150"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"180.00","90.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-meditation-13.jpg","In Stock"
"Hummel Little Helper 73 TM3","http://treasureantique.com/shop/hummel-little-helper-73-tm3/","Hummel Figurine Number 73  TM3
Size 4.50""

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-little-helper-73.jpg""><img class=""alignnone size-thumbnail wp-image-431"" alt=""hummel-little-helper-73"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-little-helper-73-150x150.jpg"" width=""150"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"175.00","90.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-little-helper-73.jpg","In Stock"
"Hummel Happy Traveller 109 TM6","http://treasureantique.com/shop/hummel-happy-traveller/","Hummel Figurine Number 109  TM6
Size 5.00""

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-happy-traveller-109.jpg""><img class=""alignnone size-thumbnail wp-image-433"" alt=""hummel-happy-traveller-109"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-happy-traveller-109-150x150.jpg"" width=""150"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"125.00","65.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-happy-traveller-109.jpg","In Stock"
"Hummel Lost Sheep 68 2/0 TM4","http://treasureantique.com/shop/hummel-lost-sheep-2/","Hummel Lost Sheep 68 2/0 TM4
Size 4.50""

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-lost-sheep-68.jpg""><img class=""alignnone size-thumbnail wp-image-435"" alt=""hummel-lost-sheep-68"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-lost-sheep-68-150x150.jpg"" width=""150"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"190.00","145.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-lost-sheep-68.jpg","In Stock"
"Hummel Little Shopper 96 TM2","http://treasureantique.com/shop/hummel-little-shopper/","Hummel Little Shopper 96 TM2

Size: 5.00""

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-little-shopper-96.jpg""><img class=""alignnone size-thumbnail wp-image-437"" alt=""hummel-little-shopper-96"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-little-shopper-96-150x150.jpg"" width=""150"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"300.00","150.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-little-shopper-96.jpg","In Stock"
"Hummel Village Boy 51 2/0 TM4","http://treasureantique.com/shop/hummel-village-boy-51-20-tm4/","Hummel Village Boy 51 2/0 TM4

Size: 5.00""

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-village-boy-51.jpg""><img class=""alignnone size-thumbnail wp-image-439"" alt=""hummel-village-boy-51"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-village-boy-51-150x150.jpg"" width=""150"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"175.00","90.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-village-boy-51.jpg","In Stock"
"Hummel Globe Trotter 79 TM3","http://treasureantique.com/shop/hummel-globe-trotter/","Hummel Globe Trotter 79 TM3

Size: 5.25""

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-globe-trotter-79.jpg""><img class=""alignnone size-thumbnail wp-image-441"" alt=""hummel-globe-trotter-79"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-globe-trotter-79-93x150.jpg"" width=""93"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.

&nbsp;",,"325.00","165.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-globe-trotter-79.jpg","In Stock"
"Hummel Chimney Sweep 12 2/0 TM2","http://treasureantique.com/shop/hummel-chimney-sweep-12-20-tm2/","Hummel Chimney Sweep 12 2/0 TM2

Size: 4.25""

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-chimney-sweep-12.jpg""><img class=""alignnone size-thumbnail wp-image-467"" alt=""hummel-chimney-sweep-12"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-chimney-sweep-12-150x150.jpg"" width=""150"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"275.00","140.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-chimney-sweep-12.jpg","In Stock"
"Hummel Little Hiker 16 2/0 TM2","http://treasureantique.com/shop/hummel-little-hiker/","Hummel Little Hiker 16 2/0 TM2

Size: 4.25""

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-little-hiker-16.jpg""><img class=""alignnone size-thumbnail wp-image-447"" alt=""hummel-little-hiker-16"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-little-hiker-16-96x150.jpg"" width=""96"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"350.00","175.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-little-hiker-16.jpg","In Stock"
"Hummel March Winds 43 TM6","http://treasureantique.com/shop/hummel-march-winds/","Hummel March Winds 43 TM6

Size: 5.5""

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-march-winds-43.jpg""><img class=""alignnone size-thumbnail wp-image-450"" alt=""hummel-march-winds-43"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-march-winds-43-135x150.jpg"" width=""135"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"140.00","70.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-march-winds-43.jpg","In Stock"
"Hummel Friar Tuck Mustard Pot S183 TM2","http://treasureantique.com/shop/hummel-friar-tuck-mustard-pot-s183-tm2/","Hummel Friar Tuck Mustard Pot S183 TM2

Size: 3.75""

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-friar-tuck-s183.jpg""><img class=""alignnone size-thumbnail wp-image-452"" alt=""hummel-friar-tuck-s183"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-friar-tuck-s183-150x150.jpg"" width=""150"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"120.00","60.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-friar-tuck-s183.jpg","In Stock"
"Hummel Friar Tuck Advertising TM2","http://treasureantique.com/shop/hummel-friar-tuck-advertising/","Hummel Friar Tuck Advertising TM2

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-friar-tuck-plaque.jpg""><img class=""alignnone size-thumbnail wp-image-455"" alt=""hummel-friar-tuck-plaque"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-friar-tuck-plaque-150x150.jpg"" width=""150"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"175.00","125.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-friar-tuck-plaque.jpg","In Stock"
"Hummel Farm Boy 66 TM3","http://treasureantique.com/shop/hummel-farm-boy/","Hummel Farm Boy 66 TM3

Size: 5.75

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-farm-boy-66.jpg""><img class=""alignnone size-thumbnail wp-image-458"" alt=""hummel-farm-boy-66"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-farm-boy-66-150x150.jpg"" width=""150"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"330.00","165.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-farm-boy-66.jpg","In Stock"
"Hummel Doctor 127 TM3","http://treasureantique.com/shop/hummel-doctor/","Hummel Doctor 127 TM3

<em>Size: 5.25""</em>

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-doctor-127.jpg""><img class=""alignnone size-thumbnail wp-image-461"" alt=""hummel-doctor-127"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-doctor-127-150x150.jpg"" width=""150"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"225.00","115.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-doctor-127.jpg","In Stock"
"Hummel Friar Tuck Pitcher S141/ TM2","http://treasureantique.com/shop/hummel-friar-tuck-pitcher/","Hummel Friar Tuck Pitcher S141/ TM2

Size: 4""

<a href=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-friar-tuck-pitcher-s141.jpg""><img class=""alignnone size-thumbnail wp-image-463"" alt=""hummel-friar-tuck-pitcher-s141"" src=""http://treasureantique.com/wp-content/uploads/2013/02/hummel-friar-tuck-pitcher-s141-150x150.jpg"" width=""150"" height=""150"" /></a>

The sketch art of Sister Maria Innocentia began to appear on in the 1930s in Germany and Switzerland, mostly pastoral drawings of children. The Swiss art publisher Ars Sacra was involved in the early popularization of the art on postcards. Hummel's ""art cards"" became popular throughout Germany, catching the eye of Franz Goebel, porcelain maker and head of W. Goebel Porzellanfabrik. Goebel acquired rights to turn Hummel's drawing into figurines, producing the first line in 1935. Goebel was one of many mid-size porcelain firms competing in the US market and Franz Goebel´s knack for novelty marketing caused the figurines to become popular in the US during the 1930s. The base for the popularity was among German immigrants on the East Coast.

After the end of World War II, the popularity of Hummel figurines grew as American soldiers stationed in West Germany began sending the figurines home as gifts. Nostalgia associated with the figurines and the U.S. soldiers buying them led to Hummel figurines becoming a popular collector's item. Popularity increased even more when the figurines were sold by the Army PX system. A vibrant speculator market in Hummel figurines developed and in the 1970s, Hummel figurines skyrocketed in price, though today most sell for less than $50. M.I. Hummel collector plates made by Goebel and sold by the Goebel Collectors Club, were a prominent item in the Bradford Exchange, the leading supplier of collectible plates. Today, Hummel figurines are produced by Manufaktur Rödental and their popularity as collector's items remain.",,"135.00","65.00","http://treasureantique.com/wp-content/uploads/2013/02/hummel-friar-tuck-pitcher-s141.jpg","In Stock"
